time_s,dc_voltage,estimated_ac,current,temperature,power,fault_label
9202.0,15.67,11.87,0.25,37.4,3.917,NORMAL
9204.0,15.46,11.881,0.25,37.6,3.865,NORMAL
9206.0,16.1,12.611,0.24,37.6,3.864,NORMAL
9208.0,15.59,12.022,0.25,38.5,3.897,NORMAL
9210.0,15.52,11.844,0.25,37.7,3.88,NORMAL
9212.0,15.57,12.044,0.24,38.0,3.737,NORMAL
9214.0,15.8,12.225,0.26,37.8,4.108,NORMAL
9216.0,15.72,11.983,0.25,37.8,3.93,NORMAL
9218.0,15.72,11.798,0.24,37.9,3.773,NORMAL
9220.0,15.29,11.885,0.24,38.5,3.67,NORMAL
9222.0,15.47,11.912,0.25,38.4,3.868,NORMAL
9224.0,15.28,11.651,0.25,37.9,3.82,NORMAL
9226.0,15.69,12.12,0.25,38.2,3.922,NORMAL
9228.0,15.77,12.095,0.25,38.1,3.942,NORMAL
9230.0,15.46,12.028,0.26,37.1,4.02,NORMAL
9232.0,15.45,11.739,0.25,38.1,3.862,NORMAL
9234.0,15.41,11.793,0.24,37.9,3.698,NORMAL
9236.0,15.97,12.351,0.26,37.1,4.152,NORMAL
9238.0,15.8,12.134,0.25,37.7,3.95,NORMAL
9240.0,15.42,11.882,0.25,37.4,3.855,OVERVOLTAGE
9242.0,15.25,11.799,0.25,37.4,3.812,NORMAL
9244.0,15.44,12.099,0.25,38.5,3.86,NORMAL
9246.0,15.01,11.659,0.24,37.9,3.602,NORMAL
9248.0,15.21,11.757,0.24,38.1,3.65,NORMAL
9250.0,15.69,12.11,0.25,38.2,3.922,NORMAL
9252.0,15.61,12.215,0.25,37.0,3.902,NORMAL
9254.0,15.08,11.733,0.24,37.9,3.619,NORMAL
9256.0,14.9,11.642,0.25,38.4,3.725,NORMAL
9258.0,15.44,11.863,0.25,37.7,3.86,NORMAL
9260.0,15.36,11.868,0.24,38.2,3.686,NORMAL
9262.0,15.72,12.214,0.25,38.3,3.93,NORMAL
9264.0,15.19,11.73,0.24,37.9,3.646,NORMAL
9266.0,15.44,11.932,0.26,38.9,4.014,NORMAL
9268.0,15.62,12.04,0.26,37.1,4.061,NORMAL
9270.0,15.83,12.163,0.25,37.4,3.958,NORMAL
9272.0,15.59,11.958,0.24,39.0,3.742,NORMAL
9274.0,15.33,11.834,0.25,38.4,3.833,NORMAL
9276.0,15.71,12.168,0.24,38.7,3.77,NORMAL
9278.0,15.85,12.093,0.25,38.4,3.962,NORMAL
9280.0,15.49,11.808,0.26,38.7,4.027,NORMAL
9282.0,15.66,12.099,0.25,37.7,3.915,NORMAL
9284.0,15.87,12.276,0.25,37.9,3.967,NORMAL
9286.0,15.52,11.717,0.25,38.6,3.88,NORMAL
9288.0,15.79,12.08,0.24,38.6,3.79,NORMAL
9290.0,15.32,11.706,0.25,38.2,3.83,NORMAL
9292.0,15.31,11.692,0.25,37.5,3.828,NORMAL
9294.0,15.63,12.223,0.24,38.2,3.751,NORMAL
9296.0,15.57,11.859,0.25,38.9,3.893,NORMAL
9298.0,15.88,12.379,0.26,38.4,4.129,NORMAL
9300.0,15.67,12.209,0.25,38.5,3.917,OVERTEMP
9302.0,15.86,12.23,0.25,37.7,3.965,NORMAL
9304.0,15.82,12.217,0.26,37.8,4.113,NORMAL
9306.0,15.29,11.896,0.26,37.6,3.975,NORMAL
9308.0,15.33,11.739,0.26,38.1,3.986,NORMAL
9310.0,15.76,12.103,0.25,38.3,3.94,NORMAL
9312.0,15.2,11.9,0.24,37.8,3.648,NORMAL
9314.0,15.81,12.106,0.26,38.8,4.111,NORMAL
9316.0,15.56,11.773,0.25,37.7,3.89,NORMAL
9318.0,15.6,12.277,0.24,38.0,3.744,NORMAL
9320.0,15.48,11.971,0.25,38.4,3.87,OVERVOLTAGE
9322.0,15.67,11.956,0.25,37.9,3.917,NORMAL
9324.0,15.8,11.993,0.24,38.4,3.792,NORMAL
9326.0,15.83,12.256,0.25,37.4,3.958,NORMAL
9328.0,15.82,11.9,0.25,38.3,3.955,NORMAL
9330.0,15.29,11.584,0.26,37.9,3.975,NORMAL
9332.0,15.44,11.865,0.24,37.9,3.706,NORMAL
9334.0,15.64,12.102,0.25,38.6,3.91,NORMAL
9336.0,15.71,11.948,0.26,37.8,4.085,NORMAL
9338.0,15.88,12.143,0.25,38.1,3.97,NORMAL
9340.0,15.46,12.017,0.26,38.4,4.02,NORMAL
9342.0,15.79,12.136,0.25,38.1,3.947,NORMAL
9344.0,15.88,12.122,0.25,38.2,3.97,NORMAL
9346.0,15.45,12.012,0.25,37.6,3.862,NORMAL
9348.0,15.28,11.583,0.25,38.1,3.82,NORMAL
9350.0,15.5,11.927,0.25,38.2,3.875,NORMAL
9352.0,15.76,12.166,0.25,38.0,3.94,NORMAL
9354.0,15.82,12.097,0.25,37.8,3.955,NORMAL
9356.0,15.52,11.831,0.26,38.3,4.035,NORMAL
9358.0,15.46,11.837,0.25,37.6,3.865,NORMAL
9360.0,15.91,12.396,0.25,38.4,3.978,NORMAL
9362.0,15.43,11.773,0.24,37.9,3.703,NORMAL
9364.0,15.63,12.212,0.25,38.2,3.908,NORMAL
9366.0,15.79,12.211,0.25,37.1,3.947,NORMAL
9368.0,16.0,12.286,0.23,38.3,3.68,NORMAL
9370.0,15.4,11.973,0.26,38.8,4.004,NORMAL
9372.0,15.51,12.063,0.24,38.1,3.722,NORMAL
9374.0,15.51,12.088,0.25,39.3,3.877,NORMAL
9376.0,15.87,12.223,0.24,37.7,3.809,NORMAL
9378.0,15.37,11.797,0.26,38.6,3.996,NORMAL
9380.0,16.02,12.337,0.25,39.2,4.005,NORMAL
9382.0,15.73,12.176,0.26,38.6,4.09,NORMAL
9384.0,15.57,12.02,0.25,37.6,3.893,NORMAL
9386.0,15.34,11.988,0.24,38.0,3.682,BORDERLINE_OVERVOLTAGE
9388.0,15.82,12.109,0.25,38.8,3.955,NORMAL
9390.0,15.15,11.8,0.24,37.5,3.636,NORMAL
9392.0,15.45,11.785,0.25,38.8,3.862,NORMAL
9394.0,15.71,12.264,0.25,37.6,3.928,NORMAL
9396.0,15.53,12.036,0.25,39.0,3.882,NORMAL
9398.0,15.82,12.33,0.26,37.7,4.113,NORMAL
9400.0,15.48,11.864,0.25,37.9,3.87,NORMAL
9402.0,15.79,12.239,0.25,37.8,3.947,NORMAL
9404.0,15.54,12.036,0.25,38.0,3.885,NORMAL
9406.0,15.69,12.059,0.25,38.4,3.922,NORMAL
9408.0,15.45,11.918,0.24,38.4,3.708,NORMAL
9410.0,15.65,11.892,0.26,37.8,4.069,NORMAL
9412.0,15.62,12.214,0.25,37.9,3.905,NORMAL
9414.0,15.02,11.665,0.26,38.4,3.905,NORMAL
9416.0,14.82,11.413,0.26,37.5,3.853,NORMAL
9418.0,15.56,12.101,0.25,38.3,3.89,NORMAL
9420.0,15.79,12.024,0.25,38.2,3.947,NORMAL
9422.0,15.42,11.981,0.26,38.4,4.009,NORMAL
9424.0,15.48,12.066,0.26,37.5,4.025,NORMAL
9426.0,15.54,12.191,0.26,37.3,4.04,NORMAL
9428.0,15.52,11.883,0.25,38.1,3.88,NORMAL
9430.0,15.58,12.067,0.25,37.7,3.895,NORMAL
9432.0,15.39,11.814,0.25,37.4,3.848,NORMAL
9434.0,15.91,12.266,0.24,37.7,3.818,NORMAL
9436.0,15.51,11.999,0.26,37.9,4.033,NORMAL
9438.0,15.82,12.159,0.26,38.1,4.113,NORMAL
9440.0,19.869,14.945,0.25,37.8,4.967,NORMAL
9442.0,15.2,11.739,0.26,36.9,3.952,NORMAL
9444.0,15.55,11.879,0.26,37.2,4.043,NORMAL
9446.0,15.57,11.992,0.25,37.7,3.893,NORMAL
9448.0,15.31,11.814,0.25,36.9,3.828,NORMAL
9450.0,15.46,11.884,0.26,38.8,4.02,NORMAL
9452.0,15.93,12.47,0.25,37.6,3.982,NORMAL
9454.0,15.72,12.141,0.25,38.3,3.93,NORMAL
9456.0,15.58,12.083,0.24,37.9,3.739,NORMAL
9458.0,15.57,11.896,0.26,38.2,4.048,NORMAL
9460.0,15.29,11.843,0.25,37.8,3.822,NORMAL
9462.0,15.43,11.92,0.25,38.5,3.857,NORMAL
9464.0,15.44,11.944,0.25,38.6,3.86,NORMAL
9466.0,15.74,12.403,0.25,38.5,3.935,NORMAL
9468.0,15.41,11.992,0.24,38.1,3.698,NORMAL
9470.0,15.58,12.08,0.24,38.0,3.739,NORMAL
9472.0,15.5,11.981,0.25,38.5,3.875,NORMAL
9474.0,15.59,11.901,0.26,37.6,4.053,NORMAL
9476.0,15.54,12.199,0.25,37.6,3.885,NORMAL
9478.0,16.11,12.36,0.25,38.0,4.027,NORMAL
9480.0,15.86,12.265,0.26,37.2,4.124,NORMAL
9482.0,15.29,11.706,0.26,38.2,3.975,NORMAL
9484.0,15.54,12.105,0.25,38.2,3.885,NORMAL
9486.0,15.33,11.728,0.26,38.7,3.986,NORMAL
9488.0,15.62,11.996,0.26,38.6,4.061,NORMAL
9490.0,15.79,12.08,0.27,38.0,4.263,NORMAL
9492.0,15.64,12.104,0.25,37.8,3.91,NORMAL
9494.0,15.31,11.61,0.25,38.3,3.828,NORMAL
9496.0,15.81,12.11,0.28,37.2,4.427,NORMAL
9498.0,15.67,12.042,0.34,38.0,5.328,NORMAL
9500.0,15.74,11.976,0.35,38.1,5.509,NORMAL
9502.0,15.62,12.057,0.39,37.6,6.092,NORMAL
9504.0,15.64,12.042,0.43,37.3,6.725,NORMAL
9506.0,15.42,11.956,0.45,38.3,6.939,NORMAL
9508.0,15.44,11.703,0.47,37.3,7.257,NORMAL
9510.0,15.3,11.459,0.48,38.3,7.344,BORDERLINE_OVERLOAD
9512.0,15.91,12.254,0.5,37.3,7.955,NORMAL
9514.0,15.86,12.04,0.52,38.5,8.247,NORMAL
9516.0,15.5,12.028,0.51,38.8,7.905,NORMAL
9518.0,16.27,12.479,0.53,37.7,8.623,NORMAL
9520.0,15.92,12.261,0.54,38.1,8.597,NORMAL
9522.0,15.61,12.008,0.55,37.9,8.585,NORMAL
9524.0,15.6,11.922,0.58,38.8,9.048,NORMAL
9526.0,15.51,11.895,0.56,38.1,8.686,BORDERLINE_OVERLOAD
9528.0,15.66,12.124,0.6,36.8,9.396,NORMAL
9530.0,15.49,12.088,0.6,37.6,9.294,BORDERLINE_OVERLOAD
9532.0,15.81,12.08,0.6,38.4,9.486,NORMAL
9534.0,15.46,12.096,0.61,37.6,9.431,BORDERLINE_OVERLOAD
9536.0,15.52,11.882,0.61,39.0,9.467,BORDERLINE_OVERLOAD
9538.0,15.62,11.997,0.63,38.4,9.841,OVERLOAD
9540.0,15.48,11.904,0.61,38.7,9.443,OVERLOAD
9542.0,15.62,12.055,0.61,38.3,9.528,OVERLOAD
9544.0,15.37,11.761,0.61,37.1,9.376,NORMAL
9546.0,15.79,12.224,0.485,38.3,7.663,BORDERLINE_OVERLOAD
9548.0,15.57,12.218,0.64,38.1,9.965,NORMAL
9550.0,15.58,12.097,0.415,38.4,6.466,NORMAL
9552.0,15.13,11.638,0.57,37.9,8.624,NORMAL
9554.0,15.25,11.622,0.52,38.0,7.93,BORDERLINE_OVERLOAD
9556.0,15.26,11.805,0.5,38.4,7.63,BORDERLINE_OVERLOAD
9558.0,15.87,12.102,0.47,38.0,7.459,NORMAL
9560.0,15.23,11.597,0.47,38.5,7.158,NORMAL
9562.0,15.64,12.002,0.43,37.9,6.725,NORMAL
9564.0,15.69,12.072,0.42,38.2,6.59,NORMAL
9566.0,15.56,12.003,0.41,38.2,6.38,NORMAL
9568.0,15.59,12.114,0.38,37.8,5.924,NORMAL
9570.0,15.35,11.712,0.36,38.3,5.526,NORMAL
9572.0,15.23,11.608,0.36,37.2,5.483,NORMAL
9574.0,15.78,12.004,0.34,38.6,5.365,NORMAL
9576.0,15.58,12.132,0.34,37.5,5.297,NORMAL
9578.0,15.72,12.154,0.31,38.0,4.873,NORMAL
9580.0,15.46,12.187,0.31,38.1,4.793,NORMAL
9582.0,15.51,11.985,0.33,37.7,5.118,NORMAL
9584.0,15.78,12.238,0.31,37.9,4.892,NORMAL
9586.0,16.04,12.31,0.3,37.8,4.812,NORMAL
9588.0,16.19,12.297,0.3,37.7,4.857,NORMAL
9590.0,15.17,11.672,0.29,38.3,4.399,NORMAL
9592.0,15.6,12.081,0.28,38.1,4.368,NORMAL
9594.0,15.47,11.965,0.3,37.6,4.641,NORMAL
9596.0,15.8,11.99,0.28,37.9,4.424,NORMAL
9598.0,15.92,12.331,0.28,38.2,4.458,NORMAL
9600.0,15.45,11.783,0.27,38.6,4.171,NORMAL
9602.0,16.1,12.393,0.27,37.5,4.347,NORMAL
9604.0,16.12,12.449,0.26,37.9,4.191,NORMAL
9606.0,15.61,11.958,0.27,37.7,4.215,NORMAL
9608.0,15.57,11.955,0.26,38.0,4.048,NORMAL
9610.0,15.49,11.917,0.27,37.2,4.182,NORMAL
9612.0,16.14,12.411,0.26,38.6,4.196,NORMAL
9614.0,15.46,12.097,0.25,38.1,3.865,BORDERLINE_OVERTEMP
9616.0,15.51,12.0,0.26,38.5,4.033,NORMAL
9618.0,15.23,11.757,0.26,38.7,3.96,NORMAL
9620.0,14.96,11.358,0.26,37.9,3.89,NORMAL
9622.0,15.21,11.64,0.26,37.7,3.955,NORMAL
9624.0,15.59,11.991,0.25,38.0,3.897,NORMAL
9626.0,15.32,11.83,0.25,38.2,3.83,NORMAL
9628.0,15.58,12.111,0.27,38.3,4.207,NORMAL
9630.0,15.56,12.088,0.26,37.8,4.046,NORMAL
9632.0,15.57,11.999,0.26,38.1,4.048,NORMAL
9634.0,16.29,12.597,0.25,37.7,4.072,NORMAL
9636.0,15.46,11.982,0.25,37.5,3.865,NORMAL
9638.0,15.72,11.883,0.25,38.3,3.93,NORMAL
9640.0,15.43,11.694,0.25,37.5,3.857,NORMAL
9642.0,15.53,11.908,0.26,38.6,4.038,NORMAL
9644.0,15.77,12.1,0.26,38.6,4.1,NORMAL
9646.0,15.18,11.641,0.25,37.5,3.795,NORMAL
9648.0,15.53,12.057,0.25,38.1,3.882,NORMAL
9650.0,15.51,12.071,0.25,38.0,3.877,NORMAL
9652.0,15.56,11.975,0.25,37.8,3.89,NORMAL
9654.0,15.42,11.766,0.25,38.4,3.855,NORMAL
9656.0,15.53,12.072,0.26,37.8,4.038,NORMAL
9658.0,15.46,12.08,0.24,37.3,3.71,NORMAL
9660.0,15.33,11.988,0.26,37.5,3.986,NORMAL
9662.0,16.12,12.486,0.24,37.5,3.869,NORMAL
9664.0,15.72,12.348,0.26,37.7,4.087,NORMAL
9666.0,15.63,11.899,0.24,37.9,3.751,NORMAL
9668.0,15.97,12.226,0.25,38.2,3.993,NORMAL
9670.0,15.46,12.079,0.24,38.3,3.71,NORMAL
9672.0,15.39,11.679,0.24,38.4,3.694,NORMAL
9674.0,15.89,12.258,0.24,37.5,3.814,NORMAL
9676.0,15.36,11.565,0.25,38.2,3.84,NORMAL
9678.0,15.98,12.166,0.25,37.4,3.995,NORMAL
9680.0,15.83,12.102,0.25,38.6,3.958,NORMAL
9682.0,15.67,12.208,0.25,38.3,3.917,NORMAL
9684.0,15.43,11.896,0.25,37.7,3.857,NORMAL
9686.0,15.76,11.998,0.24,38.5,3.782,NORMAL
9688.0,15.53,12.014,0.26,38.1,4.038,NORMAL
9690.0,15.32,11.755,0.24,38.4,3.677,NORMAL
9692.0,15.48,11.97,0.26,37.5,4.025,NORMAL
9694.0,15.61,11.96,0.25,37.8,3.902,NORMAL
9696.0,15.35,11.961,0.25,37.7,3.837,NORMAL
9698.0,15.55,11.938,0.24,37.9,3.732,NORMAL
9700.0,15.84,12.364,0.25,37.9,3.96,NORMAL
9702.0,15.72,12.0,0.26,38.6,4.087,NORMAL
9704.0,15.83,12.306,0.26,38.7,4.116,NORMAL
9706.0,15.83,12.142,0.25,37.6,3.958,NORMAL
9708.0,15.21,11.899,0.26,37.9,3.955,NORMAL
9710.0,15.31,11.666,0.26,37.8,3.981,NORMAL
9712.0,15.98,12.296,0.26,38.1,4.155,NORMAL
9714.0,15.7,12.044,0.25,37.6,3.925,NORMAL
9716.0,16.06,12.407,0.27,38.7,4.336,NORMAL
9718.0,15.52,11.9,0.25,37.7,3.88,NORMAL
9720.0,16.1,12.257,0.26,38.3,4.186,NORMAL
9722.0,15.81,12.206,0.25,37.0,3.953,NORMAL
9724.0,15.4,11.822,0.24,37.9,3.696,NORMAL
9726.0,15.59,12.198,0.25,37.1,3.897,NORMAL
9728.0,15.37,11.847,0.24,37.9,3.689,NORMAL
9730.0,15.94,12.297,0.25,38.3,3.985,NORMAL
9732.0,15.65,12.028,0.157,37.1,2.458,NORMAL
9734.0,15.87,12.265,0.27,37.5,4.285,NORMAL
9736.0,15.47,12.005,0.26,37.4,4.022,NORMAL
9738.0,15.27,11.915,0.25,38.0,3.817,NORMAL
9740.0,15.35,11.878,0.25,38.0,3.837,NORMAL
9742.0,15.82,12.109,0.24,38.4,3.797,NORMAL
9744.0,15.86,12.134,0.25,37.9,3.965,NORMAL
9746.0,15.79,12.019,0.26,37.8,4.105,NORMAL
9748.0,15.76,12.007,0.24,37.4,3.782,NORMAL
9750.0,15.5,11.816,0.24,37.1,3.72,NORMAL
9752.0,15.75,12.365,0.24,37.8,3.78,NORMAL
9754.0,15.59,12.276,0.25,37.6,3.897,NORMAL
9756.0,15.47,11.909,0.25,38.6,3.868,NORMAL
9758.0,15.61,12.074,0.25,37.9,3.902,NORMAL
9760.0,15.73,12.041,0.25,37.7,3.933,NORMAL
9762.0,15.27,11.9,0.24,38.1,3.665,NORMAL
9764.0,15.8,12.03,0.24,37.9,3.792,NORMAL
9766.0,15.63,12.042,0.25,38.3,3.908,NORMAL
9768.0,15.16,11.722,0.24,38.0,3.638,NORMAL
9770.0,15.27,11.624,0.24,38.0,3.665,NORMAL
9772.0,15.21,11.644,0.25,37.8,3.803,NORMAL
9774.0,15.44,11.918,0.25,37.7,3.86,NORMAL
9776.0,15.51,12.059,0.25,38.4,3.877,NORMAL
9778.0,15.9,12.182,0.26,38.1,4.134,NORMAL
9780.0,15.51,12.042,0.24,38.0,3.722,NORMAL
9782.0,15.43,11.927,0.25,37.7,3.857,NORMAL
9784.0,15.47,11.991,0.25,37.7,3.868,NORMAL
9786.0,15.58,11.959,0.25,38.1,3.895,NORMAL
9788.0,15.86,12.035,0.24,37.9,3.806,NORMAL
9790.0,15.52,12.058,0.24,38.3,3.725,NORMAL
9792.0,15.78,12.053,0.25,37.6,3.945,NORMAL
9794.0,15.96,12.214,0.26,38.1,4.15,NORMAL
9796.0,15.92,12.415,0.155,38.1,2.468,NORMAL
9798.0,15.4,11.876,0.26,38.2,4.004,NORMAL
9800.0,15.37,11.691,0.25,38.1,3.842,NORMAL
9802.0,15.63,11.875,0.25,38.4,3.908,NORMAL
9804.0,15.91,12.115,0.26,38.2,4.137,NORMAL
9806.0,15.52,11.969,0.25,38.1,3.88,NORMAL
9808.0,15.67,12.017,0.25,38.1,3.917,NORMAL
9810.0,15.52,12.141,0.25,38.9,3.88,NORMAL
9812.0,15.73,12.137,0.26,38.4,4.09,NORMAL
9814.0,15.25,11.642,0.25,37.8,3.812,NORMAL
9816.0,15.25,11.638,0.25,38.1,3.812,NORMAL
9818.0,15.43,11.923,0.26,37.6,4.012,NORMAL
9820.0,15.56,12.005,0.25,37.6,3.89,NORMAL
9822.0,15.64,12.092,0.25,38.0,3.91,NORMAL
9824.0,16.11,12.096,0.27,37.7,4.35,NORMAL
9826.0,15.74,12.156,0.25,38.5,3.935,NORMAL
9828.0,15.61,11.863,0.26,38.6,4.059,NORMAL
9830.0,15.41,11.861,0.25,38.0,3.853,NORMAL
9832.0,15.7,12.163,0.26,38.8,4.082,NORMAL
9834.0,15.4,11.942,0.25,38.0,3.85,NORMAL
9836.0,15.69,12.133,0.26,37.8,4.079,NORMAL
9838.0,16.15,12.294,0.25,38.1,4.037,NORMAL
9840.0,15.62,12.055,0.25,38.5,3.905,NORMAL
9842.0,15.38,11.98,0.26,38.1,3.999,NORMAL
9844.0,15.33,11.782,0.25,38.4,3.833,NORMAL
9846.0,15.31,11.951,0.25,38.6,3.828,NORMAL
9848.0,15.5,11.896,0.24,37.8,3.72,NORMAL
9850.0,15.7,12.227,0.25,37.7,3.925,NORMAL
9852.0,15.63,11.752,0.25,37.2,3.908,OVERTEMP
9854.0,15.26,11.506,0.25,38.3,3.815,NORMAL
9856.0,15.97,12.175,0.25,38.6,3.993,NORMAL
9858.0,15.72,12.079,0.25,38.4,3.93,NORMAL
9860.0,15.71,12.13,0.26,37.7,4.085,NORMAL
9862.0,15.16,11.566,0.25,38.9,3.79,NORMAL
9864.0,15.58,12.028,0.26,38.0,4.051,NORMAL
9866.0,15.51,11.964,0.25,38.0,3.877,NORMAL
9868.0,15.32,11.775,0.25,38.7,3.83,NORMAL
9870.0,15.31,11.659,0.25,37.7,3.828,NORMAL
9872.0,15.63,12.062,0.25,37.7,3.908,NORMAL
9874.0,15.24,11.541,0.24,38.3,3.658,NORMAL
9876.0,15.37,11.911,0.24,37.8,3.689,NORMAL
9878.0,15.63,11.932,0.26,38.5,4.064,NORMAL
9880.0,15.32,11.894,0.27,38.5,4.136,NORMAL
9882.0,15.62,12.056,0.25,37.3,3.905,NORMAL
9884.0,15.62,12.219,0.24,37.8,3.749,NORMAL
9886.0,15.57,11.939,0.26,37.2,4.048,NORMAL
9888.0,15.24,11.805,0.24,37.6,3.658,NORMAL
9890.0,15.66,12.243,0.25,37.0,3.915,NORMAL
9892.0,15.53,11.998,0.24,38.1,3.727,NORMAL
9894.0,15.52,12.057,0.25,37.5,3.88,NORMAL
9896.0,15.37,12.003,0.25,38.3,3.842,NORMAL
9898.0,15.97,12.095,0.26,37.9,4.152,NORMAL
9900.0,15.93,12.369,0.26,37.7,4.142,NORMAL
9902.0,15.52,12.203,0.26,37.8,4.035,NORMAL
9904.0,15.78,12.199,0.26,37.8,4.103,NORMAL
9906.0,15.37,12.144,0.26,38.4,3.996,NORMAL
9908.0,15.71,12.166,0.25,37.8,3.928,NORMAL
9910.0,15.51,11.917,0.25,38.1,3.877,NORMAL
9912.0,15.61,12.159,0.25,37.8,3.902,NORMAL
9914.0,15.64,12.102,0.25,37.3,3.91,NORMAL
9916.0,15.72,11.83,0.25,39.0,3.93,NORMAL
9918.0,15.78,12.171,0.25,38.2,3.945,NORMAL
9920.0,15.73,12.151,0.26,37.7,4.09,NORMAL
9922.0,15.56,11.927,0.24,38.3,3.734,NORMAL
9924.0,15.25,11.896,0.25,37.6,3.812,NORMAL
9926.0,15.64,12.156,0.26,37.7,4.066,NORMAL
9928.0,16.26,12.576,0.25,38.4,4.065,NORMAL
9930.0,15.27,11.759,0.25,38.1,3.817,NORMAL
9932.0,15.39,12.127,0.25,37.6,3.848,NORMAL
9934.0,15.63,12.01,0.24,37.8,3.751,NORMAL
9936.0,16.16,12.352,0.24,37.9,3.878,NORMAL
9938.0,15.72,12.084,0.25,37.5,3.93,NORMAL
9940.0,15.53,12.115,0.25,37.8,3.882,NORMAL
9942.0,15.53,11.98,0.24,37.8,3.727,NORMAL
9944.0,15.29,11.972,0.26,38.4,3.975,NORMAL
9946.0,15.69,11.982,0.24,38.7,3.766,NORMAL
9948.0,15.42,12.021,0.25,38.6,3.855,NORMAL
9950.0,15.81,12.213,0.25,37.9,3.953,NORMAL
9952.0,15.57,12.072,0.26,38.4,4.048,NORMAL
9954.0,15.01,11.625,0.25,38.0,3.752,NORMAL
9956.0,15.42,11.853,0.24,38.2,3.701,NORMAL
9958.0,15.73,12.236,0.25,38.6,3.933,NORMAL
9960.0,15.67,12.12,0.25,38.4,3.917,NORMAL
9962.0,15.66,11.914,0.26,38.7,4.072,NORMAL
9964.0,15.35,11.838,0.25,37.3,3.837,NORMAL
9966.0,15.74,12.258,0.25,37.8,3.935,NORMAL
9968.0,15.63,12.029,0.25,38.5,3.908,NORMAL
9970.0,16.08,12.242,0.25,38.9,4.02,NORMAL
9972.0,15.72,12.05,0.25,38.5,3.93,NORMAL
9974.0,15.67,11.993,0.28,38.4,4.388,NORMAL
9976.0,15.99,12.415,0.3,37.4,4.797,NORMAL
9978.0,15.46,11.767,0.33,37.9,5.102,NORMAL
9980.0,15.58,12.036,0.36,38.5,5.609,NORMAL
9982.0,15.86,12.255,0.36,37.9,5.71,NORMAL
9984.0,15.57,11.752,0.39,37.5,6.072,OVERVOLTAGE
9986.0,15.79,12.104,0.41,38.4,6.474,NORMAL
9988.0,15.43,11.875,0.42,38.4,6.481,NORMAL
9990.0,15.79,12.148,0.42,37.9,6.632,OVERVOLTAGE
9992.0,15.89,12.063,0.45,38.8,7.151,NORMAL
9994.0,15.63,11.946,0.46,38.3,7.19,NORMAL
9996.0,15.99,12.296,0.47,37.5,7.515,OVERVOLTAGE
9998.0,15.53,11.979,0.51,38.5,7.92,NORMAL
10000.0,15.57,11.652,0.49,38.5,7.629,BORDERLINE_OVERLOAD
10002.0,15.75,12.235,0.49,37.4,7.718,NORMAL
10004.0,16.13,12.621,0.5,38.5,8.065,BORDERLINE_OVERLOAD
10006.0,15.41,11.859,0.48,38.3,7.397,NORMAL
10008.0,15.28,11.779,0.5,38.3,7.64,NORMAL
10010.0,15.42,11.666,0.51,38.0,7.864,NORMAL
10012.0,15.57,11.814,0.5,38.3,7.785,NORMAL
10014.0,15.84,12.228,0.51,37.8,8.078,NORMAL
10016.0,15.4,11.815,0.52,37.7,8.008,NORMAL
10018.0,15.69,12.116,0.51,37.4,8.002,NORMAL
10020.0,15.59,12.022,0.53,38.1,8.263,NORMAL
10022.0,15.74,11.91,0.53,37.1,8.342,NORMAL
10024.0,16.05,12.298,0.53,38.4,8.507,BORDERLINE_OVERLOAD
10026.0,15.59,12.046,0.53,39.1,8.263,NORMAL
10028.0,15.47,11.911,0.51,38.9,7.89,NORMAL
10030.0,15.77,12.225,0.55,37.8,8.674,NORMAL
10032.0,15.46,11.905,0.52,38.5,8.039,NORMAL
10034.0,15.72,11.919,0.54,38.3,8.489,BORDERLINE_OVERLOAD
10036.0,15.46,11.975,0.54,37.6,8.348,NORMAL
10038.0,15.88,12.256,0.56,37.8,8.893,NORMAL
10040.0,15.7,12.314,0.55,37.6,8.635,NORMAL
10042.0,15.82,12.243,0.56,38.5,8.859,NORMAL
10044.0,15.36,11.902,0.54,37.2,8.294,BORDERLINE_OVERLOAD
10046.0,15.56,11.94,0.54,38.5,8.402,NORMAL
10048.0,15.54,11.948,0.54,37.2,8.392,NORMAL
10050.0,15.02,11.664,0.54,38.4,8.111,OVERVOLTAGE
10052.0,15.46,11.923,0.55,37.5,8.503,NORMAL
10054.0,16.29,12.531,0.57,38.0,9.285,NORMAL
10056.0,15.37,11.798,0.54,38.2,8.3,NORMAL
10058.0,15.81,12.184,0.54,38.2,8.537,NORMAL
10060.0,15.21,11.698,0.5,37.5,7.605,NORMAL
10062.0,15.82,12.128,0.48,37.8,7.594,NORMAL
10064.0,15.44,11.717,0.43,37.7,6.639,NORMAL
10066.0,15.76,12.02,0.43,38.3,6.777,NORMAL
10068.0,15.32,11.807,0.41,38.0,6.281,NORMAL
10070.0,15.53,12.209,0.41,38.2,6.367,NORMAL
10072.0,15.9,12.307,0.39,37.5,6.201,NORMAL
10074.0,15.5,11.917,0.35,38.7,5.425,NORMAL
10076.0,15.35,11.764,0.35,37.6,5.372,NORMAL
10078.0,15.55,12.186,0.36,37.7,5.598,NORMAL
10080.0,15.8,12.166,0.34,38.3,5.372,NORMAL
10082.0,15.9,12.271,0.33,37.2,5.247,NORMAL
10084.0,15.78,12.075,0.32,38.1,5.05,NORMAL
10086.0,15.28,11.875,0.3,37.3,4.584,NORMAL
10088.0,15.02,11.58,0.3,37.7,4.506,NORMAL
